valid_time,model_level,latitude,longitude,expver,t
1/1/2013 12:00,10,27,349,1,247.33028
1/1/2013 12:00,10,27,350,1,247.37617
1/1/2013 12:00,10,27,351,1,247.30293
1/1/2013 12:00,10,27,352,1,247.14961
1/1/2013 12:00,10,27,353,1,247.00215
1/1/2013 12:00,10,27,354,1,246.86348
1/1/2013 12:00,10,27,355,1,246.66719
1/1/2013 12:00,10,27,356,1,246.5666
1/1/2013 12:00,10,27,357,1,246.62032
1/1/2013 12:00,10,27,358,1,246.69942
1/1/2013 12:00,10,27,359,1,246.7961
1/1/2013 12:00,10,26,0,1,247.44356
1/1/2013 12:00,10,26,310,1,247.28242
1/1/2013 12:00,10,26,311,1,247.04024
1/1/2013 12:00,10,26,312,1,246.81758
1/1/2013 12:00,10,26,313,1,246.59785
1/1/2013 12:00,10,26,314,1,246.41719
1/1/2013 12:00,10,26,315,1,246.41426
1/1/2013 12:00,10,26,316,1,246.55977
1/1/2013 12:00,10,26,317,1,246.80489
1/1/2013 12:00,10,26,318,1,247.11739
1/1/2013 12:00,10,26,319,1,247.59688
1/1/2013 12:00,10,26,320,1,248.10762
1/1/2013 12:00,10,26,321,1,248.4875
1/1/2013 12:00,10,26,322,1,248.67403
1/1/2013 12:00,10,26,323,1,248.54512
1/1/2013 12:00,10,26,324,1,248.20625
1/1/2013 12:00,10,26,325,1,247.88106
1/1/2013 12:00,10,26,326,1,247.73946
1/1/2013 12:00,10,26,327,1,247.77852
1/1/2013 12:00,10,26,328,1,247.87617
1/1/2013 12:00,10,26,329,1,248.04414
1/1/2013 12:00,10,26,330,1,248.27559
1/1/2013 12:00,10,26,331,1,248.39082
1/1/2013 12:00,10,26,332,1,248.35274
1/1/2013 12:00,10,26,333,1,248.20137
1/1/2013 12:00,10,26,334,1,247.97481
1/1/2013 12:00,10,26,335,1,247.79805
1/1/2013 12:00,10,26,336,1,247.75215
1/1/2013 12:00,10,26,337,1,247.78438
1/1/2013 12:00,10,26,338,1,247.68282
1/1/2013 12:00,10,26,339,1,247.33223
1/1/2013 12:00,10,26,340,1,246.77559
1/1/2013 12:00,10,26,341,1,246.217
1/1/2013 12:00,10,26,342,1,245.8586
1/1/2013 12:00,10,26,343,1,245.75215
1/1/2013 12:00,10,26,344,1,245.91817
1/1/2013 12:00,10,26,345,1,246.30684
1/1/2013 12:00,10,26,346,1,246.85957
1/1/2013 12:00,10,26,347,1,247.3586
1/1/2013 12:00,10,26,348,1,247.6711
1/1/2013 12:00,10,26,349,1,247.78047
1/1/2013 12:00,10,26,350,1,247.67207
1/1/2013 12:00,10,26,351,1,247.52364
1/1/2013 12:00,10,26,352,1,247.42598
1/1/2013 12:00,10,26,353,1,247.44942
1/1/2013 12:00,10,26,354,1,247.49141
1/1/2013 12:00,10,26,355,1,247.46602
1/1/2013 12:00,10,26,356,1,247.54707
1/1/2013 12:00,10,26,357,1,247.64375
1/1/2013 12:00,10,26,358,1,247.69258
1/1/2013 12:00,10,26,359,1,247.71114
1/1/2013 12:00,10,25,0,1,247.90645
1/1/2013 12:00,10,25,310,1,247.76875
1/1/2013 12:00,10,25,311,1,247.54317
1/1/2013 12:00,10,25,312,1,247.31465
1/1/2013 12:00,10,25,313,1,247.09883
1/1/2013 12:00,10,25,314,1,247.01192
1/1/2013 12:00,10,25,315,1,247.14668
1/1/2013 12:00,10,25,316,1,247.40645
1/1/2013 12:00,10,25,317,1,247.74629
1/1/2013 12:00,10,25,318,1,248.15742
1/1/2013 12:00,10,25,319,1,248.67891
1/1/2013 12:00,10,25,320,1,249.17207
1/1/2013 12:00,10,25,321,1,249.48555
1/1/2013 12:00,10,25,322,1,249.50215
1/1/2013 12:00,10,25,323,1,249.27559
1/1/2013 12:00,10,25,324,1,248.93672
1/1/2013 12:00,10,25,325,1,248.62617
1/1/2013 12:00,10,25,326,1,248.5627
1/1/2013 12:00,10,25,327,1,248.77852
1/1/2013 12:00,10,25,328,1,249.18379
1/1/2013 12:00,10,25,329,1,249.52266
1/1/2013 12:00,10,25,330,1,249.6125
1/1/2013 12:00,10,25,331,1,249.46114
1/1/2013 12:00,10,25,332,1,249.1086
1/1/2013 12:00,10,25,333,1,248.73067
1/1/2013 12:00,10,25,334,1,248.44258
1/1/2013 12:00,10,25,335,1,248.22578
1/1/2013 12:00,10,25,336,1,248.05782
1/1/2013 12:00,10,25,337,1,247.91328
1/1/2013 12:00,10,25,338,1,247.77657
1/1/2013 12:00,10,25,339,1,247.55684
1/1/2013 12:00,10,25,340,1,247.13301
1/1/2013 12:00,10,25,341,1,246.55684
1/1/2013 12:00,10,25,342,1,246.02364
1/1/2013 12:00,10,25,343,1,245.77754
1/1/2013 12:00,10,25,344,1,245.96895
1/1/2013 12:00,10,25,345,1,246.53145
1/1/2013 12:00,10,25,346,1,247.2336
1/1/2013 12:00,10,25,347,1,247.80293
1/1/2013 12:00,10,25,348,1,248.07051
1/1/2013 12:00,10,25,349,1,248.03731
1/1/2013 12:00,10,25,350,1,247.83223
1/1/2013 12:00,10,25,351,1,247.64082
1/1/2013 12:00,10,25,352,1,247.63008
1/1/2013 12:00,10,25,353,1,247.82246
1/1/2013 12:00,10,25,354,1,248.04707
1/1/2013 12:00,10,25,355,1,248.30489
1/1/2013 12:00,10,25,356,1,248.51973
1/1/2013 12:00,10,25,357,1,248.55879
1/1/2013 12:00,10,25,358,1,248.53535
1/1/2013 12:00,10,25,359,1,248.3957
1/1/2013 12:00,10,24,0,1,248.52754
1/1/2013 12:00,10,24,310,1,248.45332
1/1/2013 12:00,10,24,311,1,248.30586
1/1/2013 12:00,10,24,312,1,248.16426
1/1/2013 12:00,10,24,313,1,248.0334
1/1/2013 12:00,10,24,314,1,248.03926
1/1/2013 12:00,10,24,315,1,248.24532
1/1/2013 12:00,10,24,316,1,248.58809
1/1/2013 12:00,10,24,317,1,248.99629
1/1/2013 12:00,10,24,318,1,249.46114
1/1/2013 12:00,10,24,319,1,249.97383
1/1/2013 12:00,10,24,320,1,250.342
1/1/2013 12:00,10,24,321,1,250.4416
1/1/2013 12:00,10,24,322,1,250.28438
1/1/2013 12:00,10,24,323,1,250.02364
1/1/2013 12:00,10,24,324,1,249.69356
1/1/2013 12:00,10,24,325,1,249.4709
1/1/2013 12:00,10,24,326,1,249.59981
1/1/2013 12:00,10,24,327,1,250.01485
1/1/2013 12:00,10,24,328,1,250.467
1/1/2013 12:00,10,24,329,1,250.62422
1/1/2013 12:00,10,24,330,1,250.49043
1/1/2013 12:00,10,24,331,1,250.18086
1/1/2013 12:00,10,24,332,1,249.717
1/1/2013 12:00,10,24,333,1,249.3
1/1/2013 12:00,10,24,334,1,249.02168
1/1/2013 12:00,10,24,335,1,248.7336
1/1/2013 12:00,10,24,336,1,248.34004
1/1/2013 12:00,10,24,337,1,247.95137
1/1/2013 12:00,10,24,338,1,247.70918
1/1/2013 12:00,10,24,339,1,247.54317
1/1/2013 12:00,10,24,340,1,247.39278
1/1/2013 12:00,10,24,341,1,247.13203
1/1/2013 12:00,10,24,342,1,246.69844
1/1/2013 12:00,10,24,343,1,246.29024
1/1/2013 12:00,10,24,344,1,246.21309
1/1/2013 12:00,10,24,345,1,246.67012
1/1/2013 12:00,10,24,346,1,247.33907
1/1/2013 12:00,10,24,347,1,247.90157
1/1/2013 12:00,10,24,348,1,248.17207
1/1/2013 12:00,10,24,349,1,248.08809
1/1/2013 12:00,10,24,350,1,247.88496
1/1/2013 12:00,10,24,351,1,247.74922
1/1/2013 12:00,10,24,352,1,247.82735
1/1/2013 12:00,10,24,353,1,248.09981
1/1/2013 12:00,10,24,354,1,248.44942
1/1/2013 12:00,10,24,355,1,248.79024
1/1/2013 12:00,10,24,356,1,248.93282
1/1/2013 12:00,10,24,357,1,248.94844
1/1/2013 12:00,10,24,358,1,248.91328
1/1/2013 12:00,10,24,359,1,248.74043
1/1/2013 12:00,10,23,0,1,249.09297
1/1/2013 12:00,10,23,310,1,249.05977
1/1/2013 12:00,10,23,311,1,249.02168
1/1/2013 12:00,10,23,312,1,249.02754
1/1/2013 12:00,10,23,313,1,249.07442
1/1/2013 12:00,10,23,314,1,249.23262
1/1/2013 12:00,10,23,315,1,249.50899
1/1/2013 12:00,10,23,316,1,249.90059
1/1/2013 12:00,10,23,317,1,250.31075
1/1/2013 12:00,10,23,318,1,250.67598
1/1/2013 12:00,10,23,319,1,250.97578
1/1/2013 12:00,10,23,320,1,251.09492
1/1/2013 12:00,10,23,321,1,251.02168
1/1/2013 12:00,10,23,322,1,250.85567
1/1/2013 12:00,10,23,323,1,250.69649
1/1/2013 12:00,10,23,324,1,250.57735
1/1/2013 12:00,10,23,325,1,250.64473
1/1/2013 12:00,10,23,326,1,250.86934
1/1/2013 12:00,10,23,327,1,251.1379
1/1/2013 12:00,10,23,328,1,251.31367
1/1/2013 12:00,10,23,329,1,251.27266
1/1/2013 12:00,10,23,330,1,251.08907
1/1/2013 12:00,10,23,331,1,250.77657
1/1/2013 12:00,10,23,332,1,250.38985
1/1/2013 12:00,10,23,333,1,249.9836
1/1/2013 12:00,10,23,334,1,249.54121
1/1/2013 12:00,10,23,335,1,249.06465
1/1/2013 12:00,10,23,336,1,248.62715
1/1/2013 12:00,10,23,337,1,248.25215
1/1/2013 12:00,10,23,338,1,247.90157
1/1/2013 12:00,10,23,339,1,247.59297
1/1/2013 12:00,10,23,340,1,247.52168
1/1/2013 12:00,10,23,341,1,247.58028
1/1/2013 12:00,10,23,342,1,247.45235
1/1/2013 12:00,10,23,343,1,247.08516
1/1/2013 12:00,10,23,344,1,246.69844
1/1/2013 12:00,10,23,345,1,246.70625
1/1/2013 12:00,10,23,346,1,247.09981
1/1/2013 12:00,10,23,347,1,247.64082
1/1/2013 12:00,10,23,348,1,247.99922
1/1/2013 12:00,10,23,349,1,248.00215
1/1/2013 12:00,10,23,350,1,247.87325
1/1/2013 12:00,10,23,351,1,247.84883
1/1/2013 12:00,10,23,352,1,247.98262
1/1/2013 12:00,10,23,353,1,248.19063
1/1/2013 12:00,10,23,354,1,248.48653
1/1/2013 12:00,10,23,355,1,248.72676
1/1/2013 12:00,10,23,356,1,248.85176
1/1/2013 12:00,10,23,357,1,248.95137
1/1/2013 12:00,10,23,358,1,248.97481
1/1/2013 12:00,10,23,359,1,248.93282
1/1/2013 12:00,10,22,0,1,249.4211
1/1/2013 12:00,10,22,310,1,249.39375
1/1/2013 12:00,10,22,311,1,249.53828
1/1/2013 12:00,10,22,312,1,249.78828
1/1/2013 12:00,10,22,313,1,250.05586
1/1/2013 12:00,10,22,314,1,250.36641
1/1/2013 12:00,10,22,315,1,250.66524
1/1/2013 12:00,10,22,316,1,250.89961
1/1/2013 12:00,10,22,317,1,251.02364
1/1/2013 12:00,10,22,318,1,251.07344
1/1/2013 12:00,10,22,319,1,251.10274
1/1/2013 12:00,10,22,320,1,251.12325
1/1/2013 12:00,10,22,321,1,251.14278
1/1/2013 12:00,10,22,322,1,251.22285
1/1/2013 12:00,10,22,323,1,251.40059
1/1/2013 12:00,10,22,324,1,251.5754
1/1/2013 12:00,10,22,325,1,251.71602
1/1/2013 12:00,10,22,326,1,251.77559
1/1/2013 12:00,10,22,327,1,251.83028
1/1/2013 12:00,10,22,328,1,251.82735
1/1/2013 12:00,10,22,329,1,251.71211
1/1/2013 12:00,10,22,330,1,251.52559
1/1/2013 12:00,10,22,331,1,251.24434
1/1/2013 12:00,10,22,332,1,250.88985
1/1/2013 12:00,10,22,333,1,250.44551
1/1/2013 12:00,10,22,334,1,249.98067
1/1/2013 12:00,10,22,335,1,249.52168
1/1/2013 12:00,10,22,336,1,249.12227
1/1/2013 12:00,10,22,337,1,248.74043
1/1/2013 12:00,10,22,338,1,248.3254
1/1/2013 12:00,10,22,339,1,247.92403
1/1/2013 12:00,10,22,340,1,247.68477
1/1/2013 12:00,10,22,341,1,247.75117
1/1/2013 12:00,10,22,342,1,247.8918
1/1/2013 12:00,10,22,343,1,247.70918
1/1/2013 12:00,10,22,344,1,247.1545
1/1/2013 12:00,10,22,345,1,246.70332
1/1/2013 12:00,10,22,346,1,246.74727
1/1/2013 12:00,10,22,347,1,247.21016
1/1/2013 12:00,10,22,348,1,247.66231
1/1/2013 12:00,10,22,349,1,247.8254
1/1/2013 12:00,10,22,350,1,247.7668
1/1/2013 12:00,10,22,351,1,247.75606
1/1/2013 12:00,10,22,352,1,247.84395
1/1/2013 12:00,10,22,353,1,247.90938
1/1/2013 12:00,10,22,354,1,247.99922
1/1/2013 12:00,10,22,355,1,248.09004
1/1/2013 12:00,10,22,356,1,248.30586
1/1/2013 12:00,10,22,357,1,248.54317
1/1/2013 12:00,10,22,358,1,248.72188
1/1/2013 12:00,10,22,359,1,248.92891
1/1/2013 12:00,10,21,0,1,249.68575
1/1/2013 12:00,10,21,310,1,249.69649
1/1/2013 12:00,10,21,311,1,250.01485
1/1/2013 12:00,10,21,312,1,250.46895
1/1/2013 12:00,10,21,313,1,250.88399
1/1/2013 12:00,10,21,314,1,251.16231
1/1/2013 12:00,10,21,315,1,251.20137
1/1/2013 12:00,10,21,316,1,250.9836
1/1/2013 12:00,10,21,317,1,250.66231
1/1/2013 12:00,10,21,318,1,250.47676
1/1/2013 12:00,10,21,319,1,250.49825
1/1/2013 12:00,10,21,320,1,250.67696
1/1/2013 12:00,10,21,321,1,250.93672
1/1/2013 12:00,10,21,322,1,251.29707
1/1/2013 12:00,10,21,323,1,251.74922
1/1/2013 12:00,10,21,324,1,252.09297
1/1/2013 12:00,10,21,325,1,252.24336
1/1/2013 12:00,10,21,326,1,252.2541
1/1/2013 12:00,10,21,327,1,252.20625
1/1/2013 12:00,10,21,328,1,252.04414
1/1/2013 12:00,10,21,329,1,251.81563
1/1/2013 12:00,10,21,330,1,251.5793
1/1/2013 12:00,10,21,331,1,251.29512
1/1/2013 12:00,10,21,332,1,251.01778
1/1/2013 12:00,10,21,333,1,250.75996
1/1/2013 12:00,10,21,334,1,250.46114
1/1/2013 12:00,10,21,335,1,250.00801
1/1/2013 12:00,10,21,336,1,249.5295
1/1/2013 12:00,10,21,337,1,249.13692
1/1/2013 12:00,10,21,338,1,248.80196
1/1/2013 12:00,10,21,339,1,248.4045
1/1/2013 12:00,10,21,340,1,247.91719
1/1/2013 12:00,10,21,341,1,247.69844
1/1/2013 12:00,10,21,342,1,247.80684
1/1/2013 12:00,10,21,343,1,247.76875
1/1/2013 12:00,10,21,344,1,247.31563
1/1/2013 12:00,10,21,345,1,246.77168
1/1/2013 12:00,10,21,346,1,246.54512
1/1/2013 12:00,10,21,347,1,246.78047
1/1/2013 12:00,10,21,348,1,247.2502
1/1/2013 12:00,10,21,349,1,247.53242
1/1/2013 12:00,10,21,350,1,247.47969
1/1/2013 12:00,10,21,351,1,247.32051
1/1/2013 12:00,10,21,352,1,247.19942
1/1/2013 12:00,10,21,353,1,247.11055
1/1/2013 12:00,10,21,354,1,247.04903
1/1/2013 12:00,10,21,355,1,247.0754
1/1/2013 12:00,10,21,356,1,247.39278
1/1/2013 12:00,10,21,357,1,247.89766
1/1/2013 12:00,10,21,358,1,248.3918
1/1/2013 12:00,10,21,359,1,248.75899
1/1/2013 12:00,10,20,0,1,250.18184
1/1/2013 12:00,10,20,310,1,250.27657
1/1/2013 12:00,10,20,311,1,250.6418
1/1/2013 12:00,10,20,312,1,251.05977
1/1/2013 12:00,10,20,313,1,251.29414
1/1/2013 12:00,10,20,314,1,251.16426
1/1/2013 12:00,10,20,315,1,250.69551
1/1/2013 12:00,10,20,316,1,250.07442
1/1/2013 12:00,10,20,317,1,249.57442
1/1/2013 12:00,10,20,318,1,249.41328
1/1/2013 12:00,10,20,319,1,249.56856
1/1/2013 12:00,10,20,320,1,249.93477
1/1/2013 12:00,10,20,321,1,250.4543
1/1/2013 12:00,10,20,322,1,251.09883
1/1/2013 12:00,10,20,323,1,251.73848
1/1/2013 12:00,10,20,324,1,252.20528
1/1/2013 12:00,10,20,325,1,252.4211
1/1/2013 12:00,10,20,326,1,252.36446
1/1/2013 12:00,10,20,327,1,252.09981
1/1/2013 12:00,10,20,328,1,251.75899
1/1/2013 12:00,10,20,329,1,251.50899
1/1/2013 12:00,10,20,330,1,251.34297
1/1/2013 12:00,10,20,331,1,251.14668
1/1/2013 12:00,10,20,332,1,251.02852
1/1/2013 12:00,10,20,333,1,250.94063
1/1/2013 12:00,10,20,334,1,250.59297
1/1/2013 12:00,10,20,335,1,250.04805
1/1/2013 12:00,10,20,336,1,249.60762
1/1/2013 12:00,10,20,337,1,249.37715
1/1/2013 12:00,10,20,338,1,249.17207
1/1/2013 12:00,10,20,339,1,248.73067
1/1/2013 12:00,10,20,340,1,248.09785
1/1/2013 12:00,10,20,341,1,247.60957
1/1/2013 12:00,10,20,342,1,247.46504
1/1/2013 12:00,10,20,343,1,247.43184
1/1/2013 12:00,10,20,344,1,247.25508
1/1/2013 12:00,10,20,345,1,246.94942
1/1/2013 12:00,10,20,346,1,246.63301
1/1/2013 12:00,10,20,347,1,246.64375
1/1/2013 12:00,10,20,348,1,247.07442
1/1/2013 12:00,10,20,349,1,247.43477
1/1/2013 12:00,10,20,350,1,247.34492
1/1/2013 12:00,10,20,351,1,246.92598
1/1/2013 12:00,10,20,352,1,246.52754
1/1/2013 12:00,10,20,353,1,246.33223
1/1/2013 12:00,10,20,354,1,246.26192
1/1/2013 12:00,10,20,355,1,246.37813
1/1/2013 12:00,10,20,356,1,246.81856
1/1/2013 12:00,10,20,357,1,247.55489
1/1/2013 12:00,10,20,358,1,248.21016
1/1/2013 12:00,10,20,359,1,248.51485
1/1/2013 12:00,10,19,0,1,251.00996
1/1/2013 12:00,10,19,310,1,251.07344
1/1/2013 12:00,10,19,311,1,251.13496
1/1/2013 12:00,10,19,312,1,251.09883
1/1/2013 12:00,10,19,313,1,250.84883
1/1/2013 12:00,10,19,314,1,250.3254
1/1/2013 12:00,10,19,315,1,249.63008
1/1/2013 12:00,10,19,316,1,248.93282
1/1/2013 12:00,10,19,317,1,248.4836
1/1/2013 12:00,10,19,318,1,248.44063
1/1/2013 12:00,10,19,319,1,248.7502
1/1/2013 12:00,10,19,320,1,249.30196
1/1/2013 12:00,10,19,321,1,250.02168
1/1/2013 12:00,10,19,322,1,250.83028
1/1/2013 12:00,10,19,323,1,251.55977
1/1/2013 12:00,10,19,324,1,252.04219
1/1/2013 12:00,10,19,325,1,252.13496
1/1/2013 12:00,10,19,326,1,251.89668
1/1/2013 12:00,10,19,327,1,251.54903
1/1/2013 12:00,10,19,328,1,251.29024
1/1/2013 12:00,10,19,329,1,251.18282
1/1/2013 12:00,10,19,330,1,251.11446
1/1/2013 12:00,10,19,331,1,250.97676
1/1/2013 12:00,10,19,332,1,250.81075
1/1/2013 12:00,10,19,333,1,250.57735
1/1/2013 12:00,10,19,334,1,250.20723
1/1/2013 12:00,10,19,335,1,249.87813
1/1/2013 12:00,10,19,336,1,249.6457
1/1/2013 12:00,10,19,337,1,249.49043
1/1/2013 12:00,10,19,338,1,249.26778
1/1/2013 12:00,10,19,339,1,248.80391
1/1/2013 12:00,10,19,340,1,248.22578
1/1/2013 12:00,10,19,341,1,247.73164
1/1/2013 12:00,10,19,342,1,247.43379
1/1/2013 12:00,10,19,343,1,247.28731
1/1/2013 12:00,10,19,344,1,247.28145
1/1/2013 12:00,10,19,345,1,247.23653
1/1/2013 12:00,10,19,346,1,246.99629
1/1/2013 12:00,10,19,347,1,246.93965
1/1/2013 12:00,10,19,348,1,247.3254
1/1/2013 12:00,10,19,349,1,247.75899
1/1/2013 12:00,10,19,350,1,247.68867
1/1/2013 12:00,10,19,351,1,247.06856
1/1/2013 12:00,10,19,352,1,246.40645
1/1/2013 12:00,10,19,353,1,246.0832
1/1/2013 12:00,10,19,354,1,246.05977
1/1/2013 12:00,10,19,355,1,246.3127
1/1/2013 12:00,10,19,356,1,246.84883
1/1/2013 12:00,10,19,357,1,247.66426
1/1/2013 12:00,10,19,358,1,248.37227
1/1/2013 12:00,10,19,359,1,248.64961
1/1/2013 12:00,10,18,0,1,251.56465
1/1/2013 12:00,10,18,310,1,251.28926
1/1/2013 12:00,10,18,311,1,250.86934
1/1/2013 12:00,10,18,312,1,250.40645
1/1/2013 12:00,10,18,313,1,249.91914
1/1/2013 12:00,10,18,314,1,249.39082
1/1/2013 12:00,10,18,315,1,248.85469
1/1/2013 12:00,10,18,316,1,248.38301
1/1/2013 12:00,10,18,317,1,248.13008
1/1/2013 12:00,10,18,318,1,248.1877
1/1/2013 12:00,10,18,319,1,248.46016
1/1/2013 12:00,10,18,320,1,248.8918
1/1/2013 12:00,10,18,321,1,249.52364
1/1/2013 12:00,10,18,322,1,250.29805
1/1/2013 12:00,10,18,323,1,250.97676
1/1/2013 12:00,10,18,324,1,251.36641
1/1/2013 12:00,10,18,325,1,251.41914
1/1/2013 12:00,10,18,326,1,251.2795
1/1/2013 12:00,10,18,327,1,251.08223
1/1/2013 12:00,10,18,328,1,250.95235
1/1/2013 12:00,10,18,329,1,250.93379
1/1/2013 12:00,10,18,330,1,250.80196
1/1/2013 12:00,10,18,331,1,250.49825
1/1/2013 12:00,10,18,332,1,250.15059
1/1/2013 12:00,10,18,333,1,249.90742
1/1/2013 12:00,10,18,334,1,249.84981
1/1/2013 12:00,10,18,335,1,249.7707
1/1/2013 12:00,10,18,336,1,249.51485
1/1/2013 12:00,10,18,337,1,249.22578
1/1/2013 12:00,10,18,338,1,248.94551
1/1/2013 12:00,10,18,339,1,248.64961
1/1/2013 12:00,10,18,340,1,248.38887
1/1/2013 12:00,10,18,341,1,248.11739
1/1/2013 12:00,10,18,342,1,247.80098
1/1/2013 12:00,10,18,343,1,247.56465
1/1/2013 12:00,10,18,344,1,247.57735
1/1/2013 12:00,10,18,345,1,247.6291
1/1/2013 12:00,10,18,346,1,247.49727
1/1/2013 12:00,10,18,347,1,247.45918
1/1/2013 12:00,10,18,348,1,247.72481
1/1/2013 12:00,10,18,349,1,248.08809
1/1/2013 12:00,10,18,350,1,248.0832
1/1/2013 12:00,10,18,351,1,247.56075
1/1/2013 12:00,10,18,352,1,246.88887
1/1/2013 12:00,10,18,353,1,246.52657
1/1/2013 12:00,10,18,354,1,246.59492
1/1/2013 12:00,10,18,355,1,246.94453
1/1/2013 12:00,10,18,356,1,247.48067
1/1/2013 12:00,10,18,357,1,248.16524
1/1/2013 12:00,10,18,358,1,248.7834
1/1/2013 12:00,10,18,359,1,248.97285
1/1/2013 12:00,10,17,0,1,251.47774
1/1/2013 12:00,10,17,310,1,250.92403
1/1/2013 12:00,10,17,311,1,250.27754
1/1/2013 12:00,10,17,312,1,249.72285
1/1/2013 12:00,10,17,313,1,249.37129
1/1/2013 12:00,10,17,314,1,249.18672
1/1/2013 12:00,10,17,315,1,249.07735
1/1/2013 12:00,10,17,316,1,248.96211
1/1/2013 12:00,10,17,317,1,248.79024
1/1/2013 12:00,10,17,318,1,248.59297
1/1/2013 12:00,10,17,319,1,248.4084
1/1/2013 12:00,10,17,320,1,248.43086
1/1/2013 12:00,10,17,321,1,248.8166
1/1/2013 12:00,10,17,322,1,249.43575
1/1/2013 12:00,10,17,323,1,250.03731
1/1/2013 12:00,10,17,324,1,250.51778
1/1/2013 12:00,10,17,325,1,250.82442
1/1/2013 12:00,10,17,326,1,250.8879
1/1/2013 12:00,10,17,327,1,250.76973
1/1/2013 12:00,10,17,328,1,250.63106
1/1/2013 12:00,10,17,329,1,250.47774
1/1/2013 12:00,10,17,330,1,250.16231
1/1/2013 12:00,10,17,331,1,249.79121
1/1/2013 12:00,10,17,332,1,249.51094
1/1/2013 12:00,10,17,333,1,249.42989
1/1/2013 12:00,10,17,334,1,249.54121
1/1/2013 12:00,10,17,335,1,249.46797
1/1/2013 12:00,10,17,336,1,249.14473
1/1/2013 12:00,10,17,337,1,248.77266
1/1/2013 12:00,10,17,338,1,248.52168
1/1/2013 12:00,10,17,339,1,248.44258
1/1/2013 12:00,10,17,340,1,248.49141
1/1/2013 12:00,10,17,341,1,248.43965
1/1/2013 12:00,10,17,342,1,248.21016
1/1/2013 12:00,10,17,343,1,248.03535
1/1/2013 12:00,10,17,344,1,247.89278
1/1/2013 12:00,10,17,345,1,247.80293
1/1/2013 12:00,10,17,346,1,247.79317
1/1/2013 12:00,10,17,347,1,247.84297
1/1/2013 12:00,10,17,348,1,247.96016
1/1/2013 12:00,10,17,349,1,248.1711
1/1/2013 12:00,10,17,350,1,248.34981
1/1/2013 12:00,10,17,351,1,248.27168
1/1/2013 12:00,10,17,352,1,247.99043
1/1/2013 12:00,10,17,353,1,247.8166
1/1/2013 12:00,10,17,354,1,247.90742
1/1/2013 12:00,10,17,355,1,248.11641
1/1/2013 12:00,10,17,356,1,248.35762
1/1/2013 12:00,10,17,357,1,248.57344
1/1/2013 12:00,10,17,358,1,248.79317
1/1/2013 12:00,10,17,359,1,248.8127
1/1/2013 12:00,10,16,0,1,251.09297
1/1/2013 12:00,10,16,310,1,250.6291
1/1/2013 12:00,10,16,311,1,250.11641
1/1/2013 12:00,10,16,312,1,249.75117
1/1/2013 12:00,10,16,313,1,249.66817
1/1/2013 12:00,10,16,314,1,249.82051
1/1/2013 12:00,10,16,315,1,250.0041
1/1/2013 12:00,10,16,316,1,250.00899
1/1/2013 12:00,10,16,317,1,249.67793
1/1/2013 12:00,10,16,318,1,249.02461
1/1/2013 12:00,10,16,319,1,248.35078
1/1/2013 12:00,10,16,320,1,248.05293
1/1/2013 12:00,10,16,321,1,248.21602
1/1/2013 12:00,10,16,322,1,248.66914
1/1/2013 12:00,10,16,323,1,249.31856
1/1/2013 12:00,10,16,324,1,249.99727
1/1/2013 12:00,10,16,325,1,250.43672
1/1/2013 12:00,10,16,326,1,250.49532
1/1/2013 12:00,10,16,327,1,250.3752
1/1/2013 12:00,10,16,328,1,250.19942
1/1/2013 12:00,10,16,329,1,249.8625
1/1/2013 12:00,10,16,330,1,249.48457
1/1/2013 12:00,10,16,331,1,249.18965
1/1/2013 12:00,10,16,332,1,248.99336
1/1/2013 12:00,10,16,333,1,248.97578
1/1/2013 12:00,10,16,334,1,249.05293
1/1/2013 12:00,10,16,335,1,249.04121
1/1/2013 12:00,10,16,336,1,248.97188
1/1/2013 12:00,10,16,337,1,248.73946
1/1/2013 12:00,10,16,338,1,248.48262
1/1/2013 12:00,10,16,339,1,248.38203
1/1/2013 12:00,10,16,340,1,248.47383
1/1/2013 12:00,10,16,341,1,248.59785
1/1/2013 12:00,10,16,342,1,248.62325
1/1/2013 12:00,10,16,343,1,248.60274
1/1/2013 12:00,10,16,344,1,248.25703
1/1/2013 12:00,10,16,345,1,247.91524
1/1/2013 12:00,10,16,346,1,247.92305
1/1/2013 12:00,10,16,347,1,248.06953
1/1/2013 12:00,10,16,348,1,248.12715
1/1/2013 12:00,10,16,349,1,248.19063
1/1/2013 12:00,10,16,350,1,248.5334
1/1/2013 12:00,10,16,351,1,248.94356
1/1/2013 12:00,10,16,352,1,249.18379
1/1/2013 12:00,10,16,353,1,249.2336
1/1/2013 12:00,10,16,354,1,249.16524
1/1/2013 12:00,10,16,355,1,249.02852
1/1/2013 12:00,10,16,356,1,248.84981
1/1/2013 12:00,10,16,357,1,248.61934
1/1/2013 12:00,10,16,358,1,248.46114
1/1/2013 12:00,10,16,359,1,248.33711
1/1/2013 12:00,10,15,0,1,250.76973
1/1/2013 12:00,10,15,310,1,250.65547
1/1/2013 12:00,10,15,311,1,250.40059
1/1/2013 12:00,10,15,312,1,250.25801
1/1/2013 12:00,10,15,313,1,250.33809
1/1/2013 12:00,10,15,314,1,250.56563
1/1/2013 12:00,10,15,315,1,250.71797
1/1/2013 12:00,10,15,316,1,250.61446
1/1/2013 12:00,10,15,317,1,250.19258
1/1/2013 12:00,10,15,318,1,249.46797
